earchID,SearchDate,IPID,UserID,IsUserLoggedOn,SearchQuery,LocationID,CategoryID,SearchParams
15430,2015-04-27 15:52:16.0,2119625,4322340,0,натуральная кожа,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
15442,2015-05-12 00:01:58.0,2201150,3563153,0,ford,3960,34,{5:'Аудио- и видеотехника'}
15482,2015-05-03 22:45:50.0,1058505,1032982,0,балетки,3953,60,"{125:'32', 179:'Обувь', 178:'Для девочек'}"
15535,2015-05-12 11:33:00.0,338937,2326872,0,кроссовки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
15545,2015-05-15 17:26:58.0,288059,3104598,0,мазда 6,1653,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
15574,2015-04-28 16:30:22.0,347034,2677199,0,пальто,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
15604,2015-05-06 22:19:46.0,1692468,1110783,1,босоножки,2885,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
15642,2015-05-08 19:25:02.0,1570963,3625268,0,юбка,3953,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'46–48 (L)'}"
15646,2015-04-28 08:01:11.0,885632,3376055,1,сумка,3953,22,{175:'Аксессуары'}
15660,2015-05-09 18:13:05.0,1601675,1500846,1,samsung galaxy tab s,2885,25,{140:'Планшеты'}
15690,2015-04-26 10:19:50.0,1293927,657799,0,xbox 360,2739,13,{137:'Игровые приставки'}
15700,2015-04-26 16:38:04.0,2081485,835672,0,бойфренды,3960,22,"{83:'Джинсы', 175:'Женская одежда', 87:'27'}"
15713,2015-05-07 09:03:07.0,2259728,2942537,0,casio,3960,16,{162:'Пианино и другие клавишные'}
15715,2015-05-05 18:21:57.0,1390662,2303647,0,сумка,3976,22,{175:'Аксессуары'}
15809,2015-05-04 11:24:28.0,907420,4112051,1,iphone 5s,2319,41,{143:'iPhone'}
15855,2015-05-07 10:17:59.0,631498,3512385,1,прогулочная коляска,1788,47,{127:'Детские коляски'}
15878,2015-04-25 20:01:15.0,1590783,1472276,0,кросовки кожа,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
15930,2015-05-09 13:43:44.0,1016075,2826519,1,кроссовки,2430,60,"{125:'32', 179:'Обувь', 178:'Для девочек'}"
15984,2015-05-07 21:01:10.0,1917403,1514412,0,форд фокус 2,1102,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Подвеска'}"
15997,2015-05-05 21:47:20.0,1640295,598949,0,шуруповерт,2840,50,{44:'Инструменты'}
16019,2015-05-06 00:18:19.0,974300,4280183,0,сумки,3953,22,{175:'Аксессуары'}
16023,2015-05-18 17:48:30.0,929709,3320824,0,юбка,3953,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'44–46 (M)'}"
16063,2015-05-16 22:19:42.0,1780714,4000296,1,босоножки,547,60,"{125:'23', 179:'Обувь', 178:'Для девочек'}"
16073,2015-04-27 03:31:49.0,1482446,2402153,1,диван,230,38,"{45:'Кровати, диваны и кресла'}"
16093,2015-04-27 20:14:13.0,1026834,117625,0,samsung galaxy a5,3960,41,{143:'Samsung'}
16138,2015-05-12 19:52:50.0,595279,3111330,1,samsung galaxy note 4,3960,41,{143:'Samsung'}
16150,2015-05-10 19:15:25.0,1264453,3207620,0,сапоги,992,22,"{83:'Обувь', 175:'Женская одежда', 88:'< 35'}"
16173,2015-04-28 14:29:56.0,2253245,1697589,0,диваны,971,38,"{45:'Кровати, диваны и кресла'}"
16183,2015-05-03 01:09:21.0,2196526,60474,0,кресло,3953,38,"{45:'Кровати, диваны и кресла'}"
16231,2015-05-09 11:51:42.0,863972,3746776,1,куртка,2840,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'46–48 (L)'}"
16233,2015-04-29 22:36:42.0,1254977,2095910,1,диван кушетка,3960,38,"{45:'Кровати, диваны и кресла'}"
16241,2015-04-25 16:13:22.0,712905,1096695,0,объектив,2885,44,{223:'Объективы'}
16282,2015-04-27 20:47:17.0,524104,645595,0,б/у,3960,38,{45:'Кухонные гарнитуры'}
16284,2015-05-03 02:55:16.0,586776,3299041,0,компьютерный стол,3953,38,{45:'Компьютерные столы и кресла'}
16311,2015-05-12 17:02:19.0,1057097,3258031,0,циркулярная пила,3960,50,{44:'Инструменты'}
16336,2015-05-07 23:14:32.0,1082446,2628842,1,мокасины,3953,22,"{176:'Обувь', 175:'Мужская одежда'}"
16348,2015-05-17 14:29:20.0,2251993,421232,1,планшет,3771,25,{140:'Планшеты'}
16357,2015-05-17 11:55:56.0,722884,311767,0,бу,3960,38,"{45:'Кровати, диваны и кресла'}"
16362,2015-05-13 10:41:17.0,725118,1086822,0,митсубиси,3960,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
16387,2015-05-06 13:38:13.0,1246981,3740076,1,вещи,346,60,"{112:'134-140 см (8-10 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
16392,2015-05-11 14:03:17.0,680178,3924354,0,велосипед,2885,4,{156:'Дорожные'}
16465,2015-05-04 02:13:09.0,2073472,2808707,1,резиновые,3960,60,"{125:'28', 179:'Обувь', 178:'Для девочек'}"
16470,2015-05-10 18:21:26.0,1731513,4298609,0,рюкзак,3960,22,{175:'Аксессуары'}
16481,2015-05-06 11:43:42.0,196795,2882450,0,манеж,721,47,{127:'Детская мебель'}
16485,2015-04-30 10:26:34.0,866968,3745678,0,кресло  бу,992,38,"{45:'Кровати, диваны и кресла'}"
16487,2015-05-02 22:32:13.0,222044,3311735,1,ботильоны,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
16559,2015-05-09 16:01:02.0,1175943,40788,0,тел,4478,34,{5:'Аксессуары'}
16601,2015-05-02 17:19:23.0,589267,1544052,1,форма,3953,60,{178:'Для девочек'}
16609,2015-05-08 16:21:26.0,1492647,712315,1,кресла,1344,38,"{45:'Кровати, диваны и кресла'}"
16646,2015-05-13 11:46:33.0,1082249,3442810,0,босоножки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
16689,2015-04-25 21:31:31.0,109877,3101042,0,брендовые вещи,2840,22,{175:'Женская одежда'}
16699,2015-05-10 09:19:45.0,319154,1300287,1,ауди,176,34,"{598:'Для автомобилей', 5:'Запчасти'}"
16701,2015-05-13 22:20:07.0,991735,2790474,0,iphone 5s,1110,41,{143:'iPhone'}
16709,2015-05-07 00:29:59.0,286018,66786,0,макасины,346,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
16717,2015-05-08 11:23:50.0,1223878,954560,0,запчасти форд фиеста,3960,34,{5:'Запчасти'}
16734,2015-04-26 12:42:45.0,480907,1834197,1,велосипед,3953,47,{127:'Велосипеды и самокаты'}
16735,2015-04-30 22:42:08.0,2064300,2586165,0,ваз,1667,34,"{797:'14', 5:'Шины, диски и колёса', 709:'Диски'}"
16819,2015-04-28 20:57:21.0,1628648,1551360,1,кружево,3960,22,"{83:'Рубашки и блузки', 175:'Женская одежда'}"
16850,2015-04-26 11:40:17.0,2171395,1788007,0,iphone 5s,3976,41,{143:'iPhone'}
16877,2015-05-10 22:13:44.0,450756,1636591,0,для шевроле круз,3960,34,{5:'Запчасти'}
16906,2015-05-14 23:15:02.0,1723746,225119,1,лестница,3953,50,{44:'Стройматериалы'}
16935,2015-05-17 07:36:38.0,789138,1114928,1,шорты,3921,22,{175:'Женская одежда'}
16952,2015-04-26 23:46:51.0,1298379,3768719,1,сумка,3953,22,{175:'Аксессуары'}
17032,2015-05-05 21:16:41.0,1145680,1231872,0,рено сандеро дверь,346,34,{5:'Запчасти'}
17084,2015-05-12 15:55:57.0,388257,2180741,0,сандалии,3960,60,"{125:'23', 179:'Обувь', 178:'Для девочек'}"
17112,2015-05-09 11:34:06.0,2069500,4075924,0,iphone 5s 16gb gold,2430,41,{143:'iPhone'}
17134,2015-05-14 01:24:55.0,1664314,2334455,1,босоножки,3960,60,"{125:'34', 179:'Обувь', 178:'Для девочек'}"
17139,2015-05-08 16:17:54.0,600209,3371808,1,сапоги,2885,60,"{125:'28', 179:'Обувь', 178:'Для девочек'}"
17166,2015-05-17 21:50:13.0,2264869,511125,1,сумка,3953,22,{175:'Аксессуары'}
17171,2015-05-17 05:41:02.0,2140702,3949428,1,сумка,3960,22,{175:'Аксессуары'}
17186,2015-05-10 23:35:57.0,277991,531319,0,платье,346,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'46–48 (L)'}"
17263,2015-05-08 20:21:30.0,1537556,191790,0,болгарка бу,3960,50,{44:'Инструменты'}
17289,2015-05-11 00:48:57.0,298527,3084560,1,пежо 308,2885,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Автосвет'}"
17303,2015-05-09 00:49:20.0,748167,1109851,0,прямой диван,2885,38,"{45:'Кровати, диваны и кресла'}"
17340,2015-05-07 13:09:23.0,2227361,1241361,1,lee,2885,22,"{176:'Верхняя одежда', 175:'Мужская одежда'}"
17347,2015-04-28 13:00:13.0,1854084,1583181,1,ps4,3953,13,{137:'Игровые приставки'}
17378,2015-05-06 08:38:07.0,2074779,861449,0,sony playstation 3,1788,13,{137:'Игровые приставки'}
17384,2015-05-09 19:53:46.0,1135815,2512268,0,игры для ps4,3960,13,{137:'Игры для приставок'}
17437,2015-05-04 18:46:01.0,1921692,730402,1,шкаф,1885,38,{45:'Шкафы и комоды'}
17459,2015-04-25 19:25:04.0,1551856,709054,1,туфли,3960,60,"{125:'29', 179:'Обувь', 178:'Для девочек'}"
17536,2015-05-15 13:35:49.0,2247993,2721006,1,apple iphone 6,1270,41,{143:'iPhone'}
17550,2015-04-26 19:56:43.0,1318980,1815961,1,розовые,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
17566,2015-05-07 22:45:57.0,616238,3711614,0,мерседес gl,3960,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
17589,2015-05-07 12:11:29.0,73970,1523717,1,самокат,3960,47,{127:'Велосипеды и самокаты'}
17607,2015-05-05 14:37:39.0,184304,2895716,0,makita,3953,50,{44:'Инструменты'}
17633,2015-05-03 09:31:14.0,2259595,2824157,1,кожанная куртка,992,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'46–48 (L)'}"
17679,2015-05-17 22:20:18.0,931901,2058052,1,мазда 3,2885,34,"{598:'Для автомобилей', 5:'Запчасти'}"
17694,2015-05-06 10:10:11.0,72976,3002363,0,тойота королла,697,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
17701,2015-05-14 03:19:17.0,55935,3709863,0,iphone 4s,3960,41,{143:'iPhone'}
17716,2015-05-05 12:02:39.0,738683,1400299,1,сумка,3960,22,{175:'Аксессуары'}
17752,2015-04-28 23:29:34.0,168295,584440,1,диван книжка,3960,38,"{45:'Кровати, диваны и кресла'}"
17786,2015-05-15 09:10:58.0,1887674,1890344,1,тойота ленд крузер 100,2885,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
17797,2015-05-05 22:23:59.0,1704869,536135,0,mitsubishi,3047,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Электрооборудование'}"
17835,2015-05-19 11:13:37.0,410841,3177932,0,шорты,1344,22,{175:'Женская одежда'}
17846,2015-05-07 16:59:42.0,1617211,3839454,1,прогулочная коляска,3953,47,{127:'Детские коляски'}
17847,2015-05-08 09:03:33.0,848142,2129036,1,jbl studio 590,2885,26,"{132:'Акустика, колонки, сабвуферы'}"
17866,2015-05-04 13:48:27.0,315903,946905,0,платье,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'44–46 (M)'}"
17886,2015-04-26 21:54:19.0,1126865,521121,0,туфли,4294,22,"{83:'Обувь', 175:'Женская одежда'}"
17908,2015-05-04 07:53:49.0,2186001,3574738,0,кресло,2643,38,"{45:'Кровати, диваны и кресла'}"
17924,2015-05-14 11:49:31.0,1647342,2582355,0,дэу нексия,3953,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
17965,2015-05-19 18:33:05.0,1837137,258554,0,кухонный гарнитур бу,1261,38,{45:'Кухонные гарнитуры'}
17966,2015-05-15 22:08:21.0,1768127,1318752,0,италия,3960,22,{175:'Женская одежда'}
18038,2015-05-14 15:13:57.0,1820435,1907098,1,усилитель,3953,34,{5:'Запчасти'}
18043,2015-05-14 09:11:07.0,716556,2005607,0,мерседес s,2885,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
18062,2015-05-13 12:28:30.0,545256,2452238,1,толстовка,3953,60,{178:'Для девочек'}
18120,2015-05-01 22:44:42.0,1662588,4068064,1,двигатель форд фокус,1270,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
18180,2015-05-19 15:01:17.0,955873,3611621,0,4,4294,13,{137:'Игровые приставки'}
18201,2015-05-01 15:09:20.0,2264589,2066946,0,джинсы,3960,60,"{111:'122-128 см (6-8 лет)', 179:'Брюки', 178:'Для девочек'}"
18313,2015-04-28 10:12:17.0,435640,1887012,0,camry,2612,34,"{598:'Для автомобилей', 5:'Запчасти'}"
18319,2015-05-01 20:23:41.0,884279,2098420,0,ветровка,992,60,"{119:'98-104 см (2-4 года)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
18350,2015-05-03 02:03:34.0,1303377,1679936,1,купальник,3960,60,"{179:'Другое', 178:'Для девочек'}"
18371,2015-04-27 19:54:45.0,1961054,1552056,0,плащ,3953,60,"{112:'86-92 см (1-2 года)', 179:'Верхняя одежда', 178:'Для девочек'}"
18401,2015-05-06 14:21:17.0,410705,81200,1,диван,547,38,"{45:'Кровати, диваны и кресла'}"
18421,2015-05-11 00:06:57.0,122275,221351,1,panasonic,2885,41,{143:'Стационарные телефоны'}
18471,2015-05-06 14:11:41.0,531085,2558369,1,кроссовки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
18475,2015-05-07 13:21:26.0,1765408,1252074,0,отдам,4268,38,"{45:'Кровати, диваны и кресла'}"
18488,2015-05-04 17:59:33.0,257729,2693816,0,ford mondeo,2885,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
18506,2015-05-02 12:57:51.0,1491485,1591927,0,коляска,992,47,{127:'Детские коляски'}
18525,2015-05-18 18:18:43.0,778058,1431215,0,сумка,3960,22,{175:'Аксессуары'}
18527,2015-05-07 20:13:33.0,1631876,3890225,0,kia rio,346,34,{5:'Запчасти'}
18539,2015-05-12 11:28:09.0,237396,608420,1,машинки,4464,47,{127:'Игрушки'}
18560,2015-05-06 03:50:23.0,430885,1903235,0,шланг,1636,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
18591,2015-05-11 03:17:17.0,1601383,1181467,0,canon,3953,44,{223:'Объективы'}
18641,2015-04-28 18:43:12.0,60696,2950740,1,юбка,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'42–44 (S)'}"
18644,2015-05-02 15:59:32.0,1718368,3632124,1,casio,697,11,{104:'Часы'}
18648,2015-04-28 22:27:30.0,1339739,1920645,1,туфли,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
18666,2015-04-27 13:06:20.0,1646866,387492,1,два,1556,38,"{45:'Кровати, диваны и кресла'}"
18685,2015-05-11 11:26:51.0,786327,1287730,0,ceed,2885,34,"{598:'Для автомобилей', 5:'Запчасти'}"
18702,2015-05-01 23:06:30.0,1743566,3489338,1,samsung galaxy s3,3960,41,{143:'Samsung'}
18713,2015-04-28 23:26:51.0,555891,4293634,1,люстра,3953,38,{45:'Освещение'}
18771,2015-05-11 00:26:22.0,17227,441023,1,pioneer,3960,26,"{132:'Музыкальные центры, магнитолы'}"
18782,2015-05-20 16:04:23.0,2261745,4009177,1,новый,3960,41,{143:'Samsung'}
18788,2015-05-04 18:52:59.0,776599,2910950,1,джинсы,346,60,"{111:'110-116 см (4-6 лет)', 179:'Брюки', 178:'Для девочек'}"
18819,2015-05-18 11:59:16.0,354048,4042014,0,seiko,3960,11,{104:'Часы'}
18833,2015-05-06 22:06:16.0,2113610,2192889,1,куртка,2885,60,"{119:'86-92 см (1-2 года)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
18848,2015-05-06 15:30:57.0,2118185,1977375,0,автомагнитола,3939,34,{5:'Аудио- и видеотехника'}
18948,2015-05-05 18:26:13.0,705146,2389033,0,ботфорты,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
