AdID,LocationID,CategoryID,Params,Price,Title,IsContext
5208636,,27.0,"{48:'Для кухни', 486:'Мелкая кухонная техника'}",2609.0,Блендер Bosch MSM-66150 RU,1
5211123,,38.0,{45:'Шкафы и комоды'},6200.0,Комод Лидер 0.5,1
5215989,,26.0,{132:'Усилители и ресиверы'},89990.0,AV ресивер Onkyo TX-NR838 black,1
5216934,,22.0,"{83:'Обувь', 175:'Женская одежда'}",1490.0,Сандалии LOST INK с доставкой,1
5224858,,41.0,{143:'Samsung'},4990.0,Мобильный телефон Samsung Galaxy Star Plus Duos GT,1
5230459,,22.0,"{83:'Топы и футболки', 175:'Женская одежда'}",989.0,Футболка с короткими рукавами и звездным принтом,1
5235998,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",4399.0,"Пальто в клетку, 35% шерсти",1
5239317,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",2974.0,Платье с английской вышивкой,1
5248143,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",9750.0,Запчасти б/у и новые для skoda octavia (13-),1
5258268,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",8500.0,"Ford Fusion,Ford Fiest подушка рулевая airbag-srs",1
5259950,,26.0,"{132:'Акустика, колонки, сабвуферы'}",14130.0,Полочная акустика Behringer B3031A,1
5260989,,60.0,"{178:'Для девочек', 179:'Трикотаж'}",569.0,Футболка,1
5261056,,38.0,{45:'Столы и стулья'},3690.0,Стул Indiana INDI-025T,1
5268044,,38.0,{45:'Компьютерные столы и кресла'},17590.0,Стол компьютерный Бюрократ DL-HG003/White,1
5270218,,50.0,{44:'Инструменты'},4999.0,Электрический перфоратор BORT BHD-1050U-K 93728748,1
5271772,,34.0,{5:'Экипировка'},7955.0,Мотошлем IXS HX215 Lazy,1
5277082,,22.0,"{83:'Обувь', 175:'Женская одежда'}",1490.0,Туфли Lamania с доставкой,1
5280049,,38.0,"{45:'Кровати, диваны и кресла'}",11400.0,Модульная система мягкой мебели Релакс,1
5280273,,53.0,{181:'Для ресторана'},24000.0,Печь для пицы.,1
5283584,,22.0,{175:'Аксессуары'},6690.0,Сумка,1
5286384,,60.0,"{110:'Брюки', 178:'Для мальчиков'}",2639.0,Брюки,1
5292932,,47.0,{127:'Игрушки'},719.0,Игровой набор Hasbro My Little Pony Вертолет для П,1
5299690,,26.0,{132:'Телевизоры и проекторы'},18218.0,"Телевизор LED JVC LT-40M645 40"" (102 см)",1
5304903,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",6293.0,Ботинки Clarks,1
5312086,,38.0,"{45:'Кровати, диваны и кресла'}",19200.0,Империя 2 диван угловой еврокнижка с фабрики,1
5312366,,38.0,{45:'Столы и стулья'},8207.0,Стол Верона МН-024-07 белый глянец ,1
5317953,,60.0,"{178:'Для девочек', 179:'Трикотаж'}",892.0,Купальник раздельный с воланами,1
5324334,,38.0,"{45:'Кровати, диваны и кресла'}",18000.0,Двухъярусная кровать Дельта 20.02 дуб оранжевый,1
5326976,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",1549.0,"Платье в полоску, 100% льна",1
5335059,,26.0,{132:'Телевизоры и проекторы'},26326.0,"Телевизор Samsung 40"" серия 6 UE40H6650",1
5338952,,27.0,"{48:'Для кухни', 486:'Мелкая кухонная техника'}",6490.0,Мультиварка Polaris PMC 0519D,1
5340785,,60.0,"{110:'Трикотаж', 178:'Для мальчиков'}",399.0,Футболка с принтом и короткими рукавами,1
5341390,,38.0,{45:'Кухонные гарнитуры'},24921.0,Кухонный гарнитур «ДЖАЗ» Б2443 2200*540,1
5341684,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3450.0,Запчасти б/у и новые для lexus rx 270/350/450h  (0,1
5341850,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",5039.0,Платье,1
5342459,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3200.0,Крыло переднее Фольксваген Пассат Б7,1
5342525,,22.0,"{175:'Мужская одежда', 176:'Трикотаж и футболки'}",739.0,Шорты в клетку,1
5343269,,29.0,{483:'Джойстики и рули'},14829.0,Руль Logitech G27 Racing (941-000046/92),1
5344595,,22.0,"{83:'Купальники', 175:'Женская одежда'}",1399.0,"Верх от купальника на косточках, размер чашечек E",1
5360179,,11.0,{104:'Ювелирные изделия'},16330.0,Золотые серьги SOKOLOV,1
5363497,,13.0,{137:'Игры для приставок'},1690.0,Игра для Xbox Медиа Grand Theft Auto:Episodes From,1
5369380,,60.0,"{110:'Брюки', 178:'Для мальчиков'}",1359.0,Джинсы прямые,1
5371846,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",2150.0,Крыло переднее Пежо 206,1
5372685,,26.0,"{132:'Акустика, колонки, сабвуферы'}",4499.0,Колонка Boston CS225С II Black,1
5374713,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",1039.0,Платье с короткими рукавами,1
5381800,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",9870.0,Запчасти б/у и новые для volkswagen caddy (04-),1
5382934,,11.0,{104:'Ювелирные изделия'},126000.0,Кольцо с бриллиантами Сhopard La Strada,1
5389432,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",0.0,Фара электр правая для Шевроле Лачетти,1
5391760,,22.0,"{175:'Мужская одежда', 176:'Трикотаж и футболки'}",9490.0,Футболка ARMANI JEANS,1
5392629,,38.0,"{45:'Кровати, диваны и кресла'}",8550.0,Блюз 04 диван не раскладной новый,1
5392950,,38.0,{45:'Шкафы и комоды'},10450.0,"Прихожая ""Ольга-6"" с перфорированной стенкой и",1
5400763,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",12480.0,Запчасти б/у и новые для renault duster (10- ),1
5402067,,25.0,{140:'Планшеты'},32990.0,Планшет Apple iPad Air 32Gb Wi-Fi + Cellular (серы,1
5403491,,29.0,{483:'Клавиатуры и мыши'},3554.0,Компьютерная мышь SteelSeries Sensei [RAW] Frost B,1
5405387,,60.0,"{178:'Для девочек', 179:'Обувь'}",849.0,Кеды,1
5406957,,38.0,"{45:'Кровати, диваны и кресла'}",6500.0,Кроваь Сонька из массива сосны с доставкой,1
5413650,,29.0,{483:'Клавиатуры и мыши'},1290.0,Клавиатура + Мышь Logitech Wireless Combo MK240,1
5414332,,22.0,"{83:'Топы и футболки', 175:'Женская одежда'}",900.0,"Футболка В животике занято, белая",1
5416504,,26.0,"{132:'Акустика, колонки, сабвуферы'}",5090.0,Портативная колонка Philips SB5200G/10 (серый),1
5418846,,22.0,"{83:'Обувь', 175:'Женская одежда'}",2759.0,Балетки на кабулке,1
5426250,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3999.0,Туфли из кожи,1
5427380,,47.0,{127:'Велосипеды и самокаты'},4942.0,Самокат X-Match City 64578,1
5428648,,50.0,{44:'Инструменты'},9950.0,Бензопила ECHO CS-353E,1
5436423,,60.0,"{110:'Трикотаж', 178:'Для мальчиков'}",537.0,Шорты,1
5436551,,34.0,{5:'Аксессуары'},19150.0,Лебедка электрическая ComeUp Cub 4 12V,1
5449101,,44.0,{223:'Зеркальные фотоаппараты'},20721.0,Canon EOS-600D 18-55 IS II,1
5450216,,41.0,{143:'Lenovo'},24990.0,Lenovo S90 (серый),1
5452340,,29.0,{483:'Мониторы'},4690.0,"Матрица 17.3"" [n173hge-l21] HP 4710 DV7-4000",1
5464719,,51.0,"{148:'МФУ, копиры и сканеры'}",3210.0,МФУ Canon PIXMA MG3540,1
5464779,,38.0,{45:'Текстиль и ковры'},1090.0,"Покрывало ""Альбион"", размер 200*220 шёлк декоратив",1
5465147,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",6500.0,Глушитель задняя часть LEXUS Лексус GX470 02-09,1
5468870,,22.0,"{175:'Мужская одежда', 176:'Пиджаки и костюмы'}",3749.0,"Пиджак, 55% льна",1
5468923,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",150.0,Радиатор кондиционера для Дэу Нексия,1
5469302,,22.0,{175:'Аксессуары'},3690.0,Сумка LowePro Nova 200 AW (черный),1
5473385,,60.0,"{110:'Трикотаж', 178:'Для мальчиков'}",1149.0,Футболка R KIDS,1
5474261,,41.0,"{143:'Аксессуары', 480:'Аккумуляторы'}",270.0,АКБ iPhone 4S,1
5475863,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4810.0,Запчасти б/у и новые для nissan note ( 1/06-) e11e,1
5482611,,4.0,{156:'Дорожные'},13090.0,"Велосипед Challenger Desperado Lux 18"" Red",1
5483638,,47.0,{127:'Велосипеды и самокаты'},18590.0,"Велосипед, 18'', Puky ZL 18-1 Alu 4328 Capt'n Shar",1
5485092,,38.0,"{45:'Кровати, диваны и кресла'}",16650.0,"Новые угловые диваны с доставкой по Москве,области",1
5486280,,27.0,"{48:'Для кухни', 486:'Плиты'}",41100.0,Встраиваемый электрический духовой шкаф Hansa BOEC,1
5487017,,44.0,{223:'Зеркальные фотоаппараты'},65990.0,Фотоаппарат зеркальный Canon EOS 70D Kit 18-55 IS,1
5487700,,29.0,{483:'Сетевое оборудование'},2078.0,Wi-Fi роутер ASUS RT-N14U,1
5488520,,41.0,{143:'Samsung'},11990.0,Samsung Galaxy S4  оптом от 10 шт. Все цвета.,1
5491492,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3880.0,Запчасти б/у и новые для opel astra j (09-),1
5501266,,22.0,{175:'Аксессуары'},24990.0,Рюкзак Rebecca Minkoff,1
5505675,,60.0,"{110:'Брюки', 178:'Для мальчиков'}",1399.0,Джинсы скинни,1
5506391,,34.0,"{5:'Шины, диски и колёса', 709:'Шины'}",3040.0,185 R14C 102/100R CARGO SPEED TIGAR автошины лето,1
5509234,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",6200.0,Капот Мазда 3,1
5512568,,52.0,{167:'Книги'},360.0,Путь трейдера. Как стать миллионером,1
5513901,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",1359.0,Сандалии,1
5514049,,38.0,"{45:'Кровати, диваны и кресла'}",39990.0,Кожаный диван прямой Модель 017 Бристоль,1
5518263,,22.0,"{83:'Обувь', 175:'Женская одежда'}",2749.0,Босоножки,1
5541391,,38.0,"{45:'Кровати, диваны и кресла'}",12740.0,"Диван еврокнижка ""Атланта Каштан"" доставим за 24 ч",1
5541525,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3200.0,Решетка радиатора Шкода Октавия,1
5542488,,34.0,{5:'Аксессуары'},2626.0,Защита картера Hyundai Solaris/ Kia Rio,1
5547603,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",3290.0,Сланцы,1
5549635,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",30000.0,Фара левая Mercedes Мерседес W212 рестайл,1
5550680,,38.0,{45:'Кухонные гарнитуры'},25686.0,Кухонный гарнитур «ДЖАЗ» массив Б3334  2000*500,1
5559023,,22.0,{175:'Аксессуары'},2790.0,Сумка GUCCI,1
5566976,,22.0,"{83:'Свадебные платья', 175:'Женская одежда'}",4900.0,Шикарное свадебное платье,1
5567115,,47.0,{127:'Игрушки'},1350.0,Развивающий коврик с алфавитом,1
5578098,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3480.0,Запчасти б/у и новые для nissan almera g15 (13-),1
5578104,,38.0,{45:'Компьютерные столы и кресла'},4690.0,Кресло компьютерное Бюрократ CH-808AXSN/TW-11,1
5580249,,41.0,{143:'Другие марки'},15990.0,Мобильный телефон Asus ZenFone 6 (черный),1
5581956,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",1.0,Контрактный двигатель Фольксваген AYH,1
5606918,,34.0,"{5:'Запчасти', 598:'Для спецтехники'}",15578.0,Генератор ЯМЗ,1
5609192,,25.0,{140:'Планшеты'},15990.0,Планшет Samsung Galaxy Tab 4 8.0 16Gb 3G Black,1
5615890,,47.0,{127:'Игрушки'},1102.0,Кукла Mattel Барби: Модный гардероб,1
